Y...12,Y...14,Y...16,Y...18,Y...20,Y...32,Y...34,Y...36,Y...38,Y...40,Y...52,Y...54,Y...56,Y...58,Y...60,Y...72,Y...74,Y...76,Y...78,Y...80,Y...92,Y...94,Y...96,Y...98,Y...100,Y...112,Y...114,Y...116,Y...118,Y...120,Y...132,Y...134,Y...136,Y...138,Y...140,Y...152,Y...154,Y...156,Y...158,Y...160,Y...172,Y...174,Y...176,Y...178,Y...180,Y...192,Y...194,Y...196,Y...198,Y...200,Y...212,Y...214,Y...216,Y...218,Y...220,Y...232,Y...234,Y...236,Y...238,Y...240,Y...252,Y...254,Y...256,Y...258,Y...260,Y...272,Y...274,Y...276,Y...278,Y...280
82.46973,129.9634,184.4329,238.542,298.0798,75.71729,121.9429,180.7164,244.0151,308.0479,86.55615,135.4063,193.4246,254.6777,318.4185,79.58667,127.9963,187.6167,250.8572,324.4207,78.16138,122.6777,178.2085,239.0671,300.3821,71.95093,120.7986,180.461,240.6665,304.4535,63.17981,103.3563,158.1982,210.8435,269.6652,64.35596,101.6975,142.2793,186.2573,230.0725,55.56982,88.69067,132.342,175.1357,227.0688,59.50159,93.24109,139.9895,189.5934,232.3308,39.75256,70.26892,106.8397,147.4349,191.6284,48.72021,78.06384,112.1754,153.3916,190.0381,29.474,47.93823,73.9574,97.9353,126.3409,29.64465,44.85474,64.89075,87.44458,111.8358
84.66064,130.1543,184.2493,241.0627,296.8325,74.56934,123.2759,178.1204,243.7639,305.567,85.37769,134.405,189.0579,253.9365,313.7292,80.32544,128.0713,188.6101,249.6355,319.8003,76.33057,123.1814,177.6992,237.1785,297.6743,75.50366,121.2054,180.4187,243.7889,302.127,65.61462,104.3723,155.8866,210.9788,267.4376,65.29028,101.5088,142.0679,182.199,225.5435,58.16016,90.47021,131.9617,176.947,224.8188,57.72559,95.46484,136.2333,190.3313,228.334,41.09094,71.43005,106.9849,150.9114,188.1445,48.70752,78.00366,113.0349,152.8026,189.0093,31.84155,49.53943,73.53735,98.92468,125.4098,30.20251,46.82751,65.23193,89.46606,111.0358
83.83838,131.343,185.428,240.7959,296.9385,75.84094,121.8678,179.1792,238.8617,306.9165,88.18408,132.1289,189.6672,252.3279,313.6941,82.06421,129.4019,186.262,247.7495,320.6917,76.69434,121.9871,174.447,235.5847,296.8801,77.98645,123.4581,180.376,245.0187,301.7361,68.02063,104.4917,154.6945,210.8303,268.6401,68.41406,101.2021,141.9905,182.5369,226.6536,58.590089999999996,91.27222,130.9661,175.8821,223.4177,57.95349,95.68835,139.6228,186.8855,229.4335,44.14563,72.22205,107.3834,148.011,190.5096,47.94165,77.67041,114.0896,152.6224,190.233,31.88013,49.6012,73.84717,97.04993,124.7937,29.80896,43.33789,66.34216,87.25647,112.6201
81.94922,129.2083,185.7777,240.3806,294.7771,74.62903,121.001,179.9135,242.4128,305.3679,87.05933,132.8074,189.2097,255.3708,311.957,82.09473,127.4241,187.269,250.3608,317.6707,75.57764,121.0764,174.4985,236.9788,295.7419,73.271,121.9209,177.2037,243.1655,299.0134,67.96411,106.0798,153.483,213.502,267.8236,67.59961,102.3965,139.1445,187.0808,224.2935,58.32861,91.89966,131.5559,178.4597,222.7407,56.01892,93.72424,139.5535,189.9395,228.3062,43.67102,71.44202,105.9695,149.0245,189.1012,48.63733,75.51843,110.5616,150.9591,186.6674,31.811889999999998,49.35425,72.53198,100.2922,123.3342,27.66003,43.12146,63.46814,87.18347,113.4077
82.20435,126.4521,186.1017,238.8843,294.554,74.63135,119.4487,180.8092,242.1678,302.2269,85.37354,133.3242,190.2891,252.8982,312.6335,82.17969,128.8696,186.3494,249.293,319.2212,74.54053,121.6047,175.5276,235.1929,296.0117,73.80798,117.7582,180.2306,238.8114,302.7661,64.03149,105.6038,155.8186,207.8196,266.7701,68.61401,100.2886,140.6782,181.6165,226.238,59.34399,90.88623,132.4788,178.304,221.6226,54.54883,90.88342,138.8729,185.6709,227.7631,43.47595,69.19995,107.6919,147.6725,185.9038,48.10107,75.16882,112.7349,150.6366,185.8352,33.22852,49.08191,74.29114,99.27954,122.733,29.56519,43.90918,65.02417,86.40967,109.9152
84.91895,126.2461,186.4064,235.9985,297.5479,75.61169,118.7836,177.3712,239.1085,304.9841,85.71924,132.241,188.5999,252.5685,312.6443,84.54785,127.8232,183.9331,245.3169,321.3679,77.91528,120.1462,175.5439,232.4124,293.9709,73.92383,119.1321,178.7021,238.5461,304.6608,62.27783,103.8721,155.6744,207.1857,269.9432,67.67993,99.90796,142.269,180.606,226.501,60.77417,88.94922,129.3149,174.3894,221.9839,56.97461,91.44568,137.0754,180.6028,228.6433,44.00305,69.67212,106.473,147.0793,188.3914,47.55652,78.71289,112.1375,151.4309,187.674,32.72888,49.92114,71.71069,97.36511,125.9115,28.91968,45.76416,66.0675,85.55969,111.4781
84.92529,127.6611,186.7153,236.8176,302.4158,77.4928,118.901,179.8766,240.8975,307.4468,85.29858,132.915,193.0034,252.2388,315.5273,83.68848,128.8813,187.3691,243.5361,321.2024,73.30786,120.4102,177.6292,232.8391,300.2153,73.32764,121.1244,180.5026,238.5588,305.6843,65.77759,104.2319,157.3845,208.4584,273.5288,68.65283,100.8008,139.2439,178.5938,230.0264,60.9314,89.38062,130.4648,173.1917,224.3635,57.5011,92.24341,139.3766,185.1827,234.0216,41.84912,70.81323,106.9911,146.9471,191.7648,48.06165,76.3656,112.6451,149.02,190.7115,30.30762,51.45178,72.86792,96.93311,128.3223,30.94434,44.10693,66.30627,85.57043,112.2562
83.73706,131.5671,187.9172,238.7783,297.6526,75.18091,119.0184,180.7292,242.6802,308.9185,83.94409,134.2827,191.7683,251.9091,313.6089,83.23416,129.2471,189.2629,246.2339,321.5396,71.22778,120.8494,178.457,233.8926,301.2412,73.56067,122.0464,179.8187,239.5231,301.2559,67.0553,106.5421,157.6714,211.6921,271.9341,68.90991,98.64844,143.4812,182.0334,228.7935,60.61314,91.31689,132.7927,175.4592,225.9163,55.77295,93.19446,141.3895,182.0598,232.197,42.53577,70.9502,106.7067,146.7694,189.8372,45.948,76.8468,114.38720000000001,148.1171,188.7736,33.11792,51.04797,73.15088,97.17456,124.9751,31.64978,43.72437,65.09338,87.4668,109.6769
80.50293,127.7493,183.0574,238.3467,298.8306,72.06824,119.1358,179.6464,239.8584,309.3689,84.04077,135.5085,190.397,251.5818,315.6216,82.77985,127.6633,187.3706,246.3811,322.186,70.70801,117.1343,175.3462,233.6755,301.426,70.13293,123.0745,178.8857,239.9553,302.3829,63.21301,108.9193,155.4084,211.6663,268.8865,64.00977,100.5422,139.7249,182.0686,229.6064,60.29488,89.91553,133.2488,175.5842,226.0286,54.691160000000004,92.48547,140.5151,183.4052,232.2998,42.03235,71.8219,106.3713,147.0854,190.8275,44.79565,76.78577,110.5735,149.441,188.2903,30.57666,48.99707,70.19788,98.59534,124.8901,31.23706,47.26404,64.77087,86.60864,111.9016
85.32861,127.7368,184.2078,239.124,295.2385,74.2395,119.2524,181.2133,239.6151,306.1348,82.97681,132.7542,193.3198,252.3708,313.6899,82.31911,127.0208,186.1021,245.2329,317.637,75.52026,116.9885,178.6599,234.4338,296.5393,74.0625,123.2073,181.0195,239.3379,301.1593,66.14124,108.8403,155.8632,211.3921,265.2394,65.61743,98.76855,143.0845,181.3545,225.6418,59.97212,87.31274,131.2903,174.6509,221.9446,57.63123,91.14856,141.6892,186.6171,228.5831,42.93494,69.18579,108.5148,147.3394,188.153,47.19128,75.14673,112.3771,150.0189,187.6301,31.79541,48.87427,70.52551,98.16125,122.787,29.95642,47.71411,67.72412,87.90198,111.8674
83.68604,127.9432,182.6768,242.3225,294.6077,75.846190000000007,122.1921,181.4156,240.7993,306.3096,84.1001,136.073,191.2271,252.1272,314.207,81.86157,127.8762,184.0574,245.8276,319.2017,78.43433,122.3843,177.0298,237.137,296.4524,72.997559999999993,122.8157,179.6479,238.302,301.6376,64.18152,111.1616,152.2207,212.2622,265.8477,66.60425,103.4619,142.0291,184.376,226.2966,59.65161,91.28149,126.4924,175.448,220.9138,59.61328,96.09253,139.7598,188.1544,229.2123,42.46069,72.08386,108.2561,146.7479,189.8352,46.21558,77.85791,112.8849,149.7102,187.9812,31.52222,50.69849,69.81226,99.71204,122.6183,29.60901,46.59607,63.9873,86.68872,112.2996
81.24585,128.1485,182.4504,239.002,297.72,75.76758,124.1023,180.0435,240.5376,305.2765,86.71069,134.5454,190.1765,250.8833,313.0588,81.81128,129.126,185.3792,247.9863,319.5061,79.09644,124.8613,177.8359,237.1543,298.5027,73.52466,122.1136,179.967,238.0018,300.8418,64.36438,107.9467,154.0179,208.8839,265.5216,67.75415,102.7388,140.7224,185.3113,226.1411,57.54443,93.6228,129.501,176.3757,222.7529,58.177,96.7439,141.4421,184.5211,228.6974,43.539790000000004,70.83423,107.9071,145.3796,190.613,47.83972,78.13123,114.6385,149.3693,189.8108,31.62939,49.45947,70.685059999999993,97.95923,123.561,31.08325,46.60583,63.26636,88.69714,111.4166
83.70044,128.3557,183.1414,241.0281,296.8752,76.23962,123.2734,180.3376,242.3862,305.2006,89.01904,135.8699,190.6804,253.2773,315.0928,79.73755,130.2261,186.4705,249.467,319.772,75.851070000000007,126.0557,177.4663,238.0959,298.7292,75.51819,120.4863,177.243,241.0243,301.7975,63.09399,107.1991,155.8529,208.1772,265.8293,68.07178,103.4104,140.207,186.8479,226.1028,57.16089,90.94946,130.0383,176.7712,221.6121,57.66687,95.16492,142.465,186.9601,229.9916,42.99329,71.66895,109.2253,148.2845,189.6727,50.24048,76.57471,115.0498,152.5573,187.9438,29.47961,47.76501,71.81323,97.49573,125.5275,31.61267,45.08081,62.81873,87.49475,109.1476
80.39111,128.5635,183.2791,238.5935,291.897,77.04944,121.9097,180.5835,244.2739,303.8779,84.76636,133.8923,191.6646,255.4399,312.6653,79.36572,126.2961,188.4126,248.134,318.1001,74.67139,121.4536,178.4028,237.4102,294.5713,72.88843,122.1615,178.244,240.5438,301.7635,60.071040000000004,104.4999,156.0123,207.3224,265.2075,65.16064,104.2427,141.4646,185.1411,223.3584,56.67456,88.94019,130.2378,176.8347,218.1733,56.93054,95.95862,140.2391,187.2408,227.6707,41.98157,71.91724,106.7675,148.8184,187.5868,48.49658,78.65039,112.3569,153.0676,187.2189,28.48132,49.60742,70.89978,96.96436,122.5238,30.51831,47.64844,63.57617,88.96692,106.7432
82.13306,125.2344,177.6414,235.9316,290.5076,75.07764,122.212,179.7858,240.4351,304.6588,82.92798,132.0859,189.7742,250.5015,309.283,81.28027,125.6719,187.0542,245.7556,317.4763,74.771,120.6736,177.2485,235.8645,294.5259,70.57275,120.2961,174.9478,238.6506,299.6272,61.45386,99.66345,154.0824,207.2324,264.5793,64.41602,100.01220000000001,138.6641,182.9641,221.7791,57.7251,88.55591,127.3296,173.4812,218.0452,58.70947,94.92529,135.9652,185.9821,227.2362,42.80981,68.64282,104.9996,145.6726,188.1798,48.65393,78.41187,109.4268,150.7159,184.3572,29.12268,46.97961,69.58997,95.90747,120.692,28.38867,44.65002,62.284910000000004,86.3999,109.3267
83.898929999999993,128.7642,178.3259,237.7097,294.79880000000003,77.94543,120.9535,177.751,241.5952,305.4514,84.58398,131.8596,189.7828,253.4526,310.0337,81.53247,127.3477,183.343,249.6055,317.4087,74.89233,122.5776,174.6997,237.4849,297.2668,71.98682,119.1771,174.8739,239.1073,300.7739,64.81885,102.76220000000001,150.8478,207.5481,266.1904,67.91455,99.37476,137.561,183.748,224.9038,56.46777,91.24365,127.2222,176.8943,219.9363,60.42175,92.56262,139.2461,185.5479,228.9626,43.01404,69.92371,105.6904,148.7826,188.2671,48.39868,78.14917,111.0095,151.8582,185.2504,31.40869,46.39233,69.65613,95.04236,124.7366,28.51379,42.672,64.23145,86.44604,110.9834
79.91602,128.5955,181.6074,238.4636,293.491,74.40466,120.6674,177.3857,240.7974,300.637,82.698,131.6755,189.7914,254.6995,308.572,80.60596,128.3765,183.4255,249.8025,314.2803,71.49316,122.5845,172.1453,238.0286,297.9513,70.7196,118.6346,177.0083,239.5065,299.6979,63.06482,104.4036,152.807,207.866,263.991,67.46973,98.53003,139.7434,183.2466,222.8584,53.9939,85.99414,128.646,174.6829,216.4478,55.89221,92.81226,138.991,185.5754,229.7136,40.34363,71.32141,108.0394,148.5542,186.7529,44.18396,77.1344,109.1383,150.2511,186.0049,28.26648,48.20923,71.48804,97.14368,124.1417,26.7179,43.06714,65.63867,83.96619,110.6316
81.47974,125.5923,180.3528,238.1802,296.5417,75.64307,120.6606,176.582,243.5948,304.4232,83.627440000000007,132.6938,189.8,257.8091,314.842,82.6084,129.5566,184.2358,251.4207,320.1909,74.83936,120.7722,172.9473,240.4004,298.6455,72.16711,121.1238,175.8842,241.0804,301.6864,63.49353,104.1919,150.645,208.1821,265.9293,67.30469,102.0547,138.9858,185.7231,224.8381,55.00977,86.87402,129.2515,177.3533,218.7793,55.59131,90.9834,137.7203,186.3207,229.6482,42.8158,70.81213,104.0045,148.8981,188.5105,47.06689,74.81238,108.2445,149.1558,186.5815,30.25391,48.98596,69.7312,98.7832,123.9279,31.11218,42.53662,62.941160000000004,85.62512,109.1044
80.72412,124.6396,180.4067,237.1704,295.5391,76.3811,121.3816,176.4828,241.6401,306.5469,82.80176,133.0337,189.8086,253.2158,311.332,79.6936,128.4934,184.6201,247.4207,319.1023,75.26221,121.314,172.3489,237.7874,296.7739,71.742679999999993,121.7596,180.3248,238.2847,303.3407,63.10083,106.5492,152.6799,208.5,266.5378,63.24121,99.81152,138.8093,179.8523,226.0229,54.11255,87.52808,128.6414,172.8467,221.5176,57.54077,92.34827,138.8478,185.1207,227.9644,42.24866,71.13086,107.9043,147.1305,188.7736,45.20203,75.71338,111.5533,148.2321,188.0435,30.55725,48.62524,72.35425,94.97156,123.1685,26.70959,43.297,64.50415,87.16223,110.7048
82.0918,124.8804,180.4601,237.6609,299.3015,73.81018,120.5735,176.3843,242.3783,309.9023,82.76294,129.9319,190.5388,250.219,316.5605,79.12988,127.2961,187.9463,247.5818,326.395,74.85742,119.7366,176.6582,236.0435,298.0447,72.22473,120.5581,179.5386,241.1482,305.2098,62.04297,104.6412,154.2656,210.2722,268.2809,67.05737,97.78638,139.114,180.4729,228.6221,56.07007,87.06689,130.5251,175.0872,223.8408,57.07556,92.3894,138.6931,182.0673,229.2209,40.8031,71.7323,106.4222,147.5586,190.5592,44.88562,74.26758,111.0881,147.5968,188.6799,32.09265,49.0675,73.49744,98.22021,124.4369,29.46045,45.21106,63.74402,88.98279,109.9961
81.27002,128.7876,180.514,238.1629,300.0833,72.5885,119.7384,176.2851,240.6621,308.1699,81.9707,130.7864,191.5154,250.1389,316.4705,80.23193,126.3672,189.53,243.4858,322.7803,74.46069,119.3354,176.9709,234.8147,300.2827,69.50366,121.0737,178.9662,241.585,305.1288,62.22449,106.8334,152.6401,212.005,267.6581,66.73438,99.06396,139.8616,181.915,225.4585,56.2312,87.273929999999993,130.8442,177.3401,223.335,58.75049,94.28687,138.2771,186.894,229.5485,42.08154,73.64001,106.7786,146.8713,190.9933,45.62793,74.48169,109.8695,149.7426,186.6655,30.77234,50.04016,73.63306,98.3208,126.6366,28.0199,45.16821,59.57092,87.28992,108.9852
81.62946,128.7603,180.5671,238.6649,300.865,78.06055,119.0498,176.1873,241.5043,305.7416,85.97485,131.7615,187.7244,251.093,312.3279,81.46924,126.5635,186.179,246.9377,321.6477,78.19263,121.3154,174.9653,236.8772,300.3794,70.62511,120.4438,176.135,240.0206,303.1711,64.49585,102.1473,152.993,210.3322,268.1556,69.90234,101.0269,141.0155,181.7714,225.3425,57.5542,89.85596,129.4653,173.8154,223.4622,57.10596,94.2757,138.5142,186.4962,232.1647,43.52625,70.48267,107.765,147.7418,191.4705,49.61694,76.77209,109.5632,149.6237,188.1226,32.1897,49.99194,71.70581,97.31567,125.307,31.40723,44.23279,61.04114,84.55493,112.3036
81.98636,128.7329,185.834,239.1669,298.7119,77.07751,121.4332,179.1449,242.7582,307.9763,88.04077,131.217,189.9868,252.3455,314.1394,83.04346,126.7776,187.8398,250.3228,323.6787,77.61475,120.8401,177.2854,238.4099,299.8699,71.73861,123.8324,178.7028,240.1659,302.2798,64.84839,101.2968,155.3867,210.6927,269.8035,67.58984,104.9258,142.1775,181.6278,229.2874,58.14478,89.82837,133.8413,177.6418,225.8064,57.146,94.26444,140.832,187.0581,232.3326,42.82373,68.83118,110.0205,150.2388,193.121,49.37537,75.65588,113.5135,152.8361,189.8748,34.72668,48.44751,73.48608,99.52161,126.4299,29.64209,43.11194,63.16614,87.80554,112.1989
82.35083,128.7056,185.2966,239.6619,299.0149,75.37683,122.1649,180.1376,241.4276,307.806,85.62378,134.3835,190.7676,253.0955,312.3315,82.69116,128.3684,188.6929,247.5139,325.1455,76.96021,125.3132,178.0789,237.2703,298.6946,72.87573,126.0562,177.4685,240.3091,302.9635,61.97229,105.2997,155.6483,210.6992,266.8341,64.23438,104.7646,143.3314,181.4862,228.2922,57.98267,90.04077,133.3442,177.9719,222.1152,54.98181,94.25327,141.6108,184.7764,230.1075,40.61902,69.41736,111.0791,147.8051,191.8107,46.55286,76.00916,114.3781,152.7621,190.6792,32.25354,50.44995,72.78162,98.17151,125.535,25.51001,43.12231,66.20947,84.35413,113.2284
82.74243,128.678,184.5217,240.8691,296.241,75.31567,123.2191,181.5446,242.245,308.0706,88.56177,133.1958,191.4836,252.5786,312.8147,84.007320000000007,130.1384,187.5876,250.0815,324.0549,78.14697,122.9639,177.616,237.3408,294.9624,73.03528,122.4098,178.4385,240.4543,300.9204,65.48889,102.7096,154.735,212.1389,266.9623,66.4458,101.0483,144.5017,181.3425,227.5957,60.67773,89.87329,131.5903,178.3066,219.823,56.60779,94.24194,141.2152,185.1602,227.7863,40.6419,70.12988,109.9144,147.8138,188.9729,47.00525,77.53918,113.6792,150.9192,189.1924,32.46814,51.13745,72.93665,98.34692,124.804,27.30103,42.15405,66.0321,83.26868,110.4753
82.46045,128.0405,183.7913,240.2122,295.3989,76.01624,120.7388,181.0431,241.8119,309.3279,85.80493,135.5579,191.8215,254.6184,313.3489,81.73657,129.5232,186.9392,251.7197,323.1353,77.75464,123.9988,177.9312,241.9734,297.2188,73.08118,122.4955,178.6768,241.7166,300.4058,64.86133,106.1536,156.3575,212.8112,267.7903,66.57104,101.436,142.8611,184.3374,227.9102,59.35596,91.83008,129.9094,178.6414,222.6262,56.59802,95.81848,140.303,188.8817,228.0563,40.66461,74.65125,108.1805,149.863,190.2019,48.217529999999996,77.38501,115.1586,152.0168,189.0021,33.05762,49.32349,73.55396,97.44409,126.8298,28.30261,43.2207,67.08948,87.42065,112.2706
87.12305,128.2297,184.0874,238.1511,295.7886,77.01465,122.9069,181.1606,241.4592,306.2832,86.09302,133.4224,192.073,249.7344,313.2461,84.59766,128.219,189.7087,247.2209,323.4661,77.49683,123.4084,176.2168,237.1228,294.7957,75.30261,119.6251,179.3529,238.6621,301.0316,62.25647,106.5059,156.094,212.5652,267.3383,71.148929999999993,103.8235,143.8293,182.104,226.782,60.84058,94.95044,129.5779,178.9761,222.5054,57.58838,95.78015,137.889,186.1976,227.885,40.68733,73.62463,108.4553,148.4932,186.7717,49.38159,78.06213,110.8845,150.922,189.03,34.31555,49.52881,71.44202,98.28723,126.6816,32.04553,44.39966,64.00525,86.83691,109.3772
86.11938,131.4592,180.8079,244.1707,294.937,76.65466,123.0459,179.3628,244.0166,303.1969,85.97485,133.7434,190.0613,251.5371,311.8223,79.76953,132.2676,184.9805,254.2834,321.5144,75.70068,123.9353,173.4207,235.1614,294.7498,74.30481,120.5449,180.2024,239.3744,299.8663,63.49731,104.4266,153.3513,212.27440000000001,267.2867,67.90186,106.3452,141.5857,186.0227,225.895,56.08472,93.00391,129.4436,178.7776,221.6536,56.53931,94.86157,140.0676,184.1991,226.8793,40.71021,73.45911,104.4445,150.0428,185.9955,47.34631,79.82397,109.7458,151.6416,189.0577,32.45764,51.96838,69.06653,99.01624,126.5344,31.08716,46.30994,63.82373,87.32788,107.8408
81.91602,133.0103,180.2637,242.7871,292.0498,80.810059999999993,125.0885,176.6858,244.9487,305.0787,84.75342,134.3997,189.5608,254.4819,314.1963,80.09497,132.1035,186.8235,249.3281,320.2053,76.37793,123.7053,175.4036,238.7954,296.2046,75.14319,123.2192,176.9486,240.8462,296.9275,63.61511,105.0148,152.3251,210.5466,265.4532,70.39551,105.5764,138.5837,187.4199,223.4744,58.4729,90.43774,129.1687,176.4063,220.0735,58.60779,93.65369,138.1685,185.2594,225.8379,42.41931,71.91577,105.9478,149.3433,185.5211,48.92627,77.09692,108.7228,150.2192,189.0856,32.51233,50.25305,69.70227,98.86084,126.3863,30.72937,44.33679,63.16003,85.99255,107.3911
83.21484,130.9102,180.2827,240.3604,292.5241,75.33716,124.7307,178.6051,243.8376,306.5741,84.45361,133.3635,190.1162,252.6362,313.0242,79.742679999999993,127.6475,186.3311,251.2268,322.8713,76.87939,124.7502,175.176,238.2097,298.8276,74.66553,121.2074,177.6437,239.6317,302.4441,63.76746,105.3806,154.4393,210.9799,270.8608,69.72388,105.7007,140.4136,186.4292,228.8267,56.7876,89.49536,129.4875,178.1965,224.696,57.81177,93.95166,135.5846,186.5079,229.963,39.92432,73.58069,107.1368,147.5342,188.8789,46.32886,78.07458,113.3157,151.8992,189.1132,31.65601,51.81165,72.60083,100.4348,126.2401,29.30286,46.07666,66.06665,86.47144,110.5067
83.76172,128.8206,180.3017,239.728,293.0052,76.35938,122.1682,180.8741,240.0436,307.4041,86.33545,132.5188,189.9241,250.6719,312.0354,82.09253,128.6716,184.6697,251.4307,323.2371,77.75098,122.5042,175.3101,233.3484,297.1177,73.39185,123.4271,179.3207,242.4717,303.9299,64.96313,108.061,156.0415,211.6549,270.4539,69.08765,105.7515,142.3223,184.4609,229.3735,56.7041,91.50391,129.8063,176.1292,223.0383,59.06238,94.90686,139.7825,184.5742,229.9517,40.64429,71.84827,106.7095,146.4604,189.5526,45.33472,77.68372,111.3719,148.4937,188.6163,31.63953,51.8385,70.21216,95.18469,126.9839,30.20361,45.64478,62.7439,85.12183,111.6417
83.29468,127.3904,180.3206,239.8708,293.4829,76.51306,120.8428,176.4552,241.0436,307.0433,88.2644,133.9917,187.0154,253.4624,311.5642,82.5752,129.1106,182.9836,250.178,320.3259,77.80151,124.4067,173.4834,237.3721,296.969,72.32288,122.8158,177.1045,239.5546,302.3596,65.026,103.9503,153.037,210.5824,267.2164,70.29102,102.1445,138.0645,182.7327,226.3682,58.39526,89.79663,130.1228,175.5911,221.4285,56.29578,94.08496,136.8035,185.4115,228.7787,41.34802,68.29822,105.6924,145.0416,188.5695,46.29089,75.04639,109.2557,148.8,185.2346,31.65393,46.84875,68.17822,94.89294,123.3914,28.52246,42.50183,62.04895,86.08203,108.4583
84.444820000000007,127.1465,183.1047,238.1936,294.3276,75.96155,118.5577,177.0191,241.356,309.6394,84.86353,132.2502,192.043,252.8242,314.7761,81.70532,128.2,185.9121,247.3843,321.1147,75.476070000000007,121.7886,176.5977,236.4216,296.7717,71.17004,120.4847,177.9287,237.1943,299.8079,64.60889,102.701,156.2438,209.3867,271.1788,68.44189,101.0271,144.2998,184.0012,227.0042,57.88696,88.53467,132.7729,174.8398,222.8452,55.57996,93.16052,138.7804,186.4172,228.0986,41.56018,69.53186,107.1381,146.3221,191.2711,47.76868,75.53943,109.4323,151.2949,185.736,30.43469,48.11206,72.11401,96.61304,124.6322,29.77405,41.77173,63.1106,86.17419,107.5262
84.09248,130.0498,185.9817,240.5886,296.8398,79.72839,121.4363,177.593,241.3394,307.8843,84.87305,130.0833,190.8242,250.9536,315.1748,80.63159,128.321,186.585,246.0925,323.9729,76.92749,119.6309,178.3704,232.626,299.7925,72.6488,120.2344,179.2994,237.7305,304.6459,64.80286,102.8762,156.4154,209.5803,270.9044,69.26733,101.1301,144.4023,183.9016,228.2163,58.09375,91.7998,133.115,174.4019,225.6899,58.64478,92.26233,139.0901,183.7609,231.6144,40.68469,69.14172,107.4504,148.6862,189.8003,47.64441,74.92493,110.3317,150.7767,189.3029,30.91858,48.99866,72.703,97.0979,126.7756,29.9292,45.1261,64.12695,88.51025,112.1976
83.73765,128.7241,187.259,237.9434,297.9314,78.28345,122.1375,178.153,242.9911,306.455,84.83154,129.501,189.6506,251.7134,312.8167,79.64575,126.886,188.7478,245.6687,324.0678,74.10474,117.7966,176.9211,232.7568,295.9724,74.33386,122.2939,180.7892,239.3716,303.7372,63.25134,105.2295,157.4009,207.056,270.0303,67.98706,100.7942,143.7859,182.9595,229.3796,58.25879,91.07178,133.0774,175.4817,221.3684,58.44873,92.04358,139.9774,184.9823,230.441,38.9574,69.77332,107.729,148.7328,189.7789,44.52026,72.46289,112.5743,150.3522,188.1119,30.68469,48.78333,73.8175,96.40759,126.0322,28.84717,44.53015,65.62341,86.84766,109.2988
83.38531,127.0349,186.9065,237.0938,299.9829,77.48767,120.792,178.7169,243.171,306.4491,86.26611,132.2114,187.7227,251.0696,315.5813,80.93213,127.7705,184.7354,246.5088,324.1634,78.12183,121.3696,175.7375,235.4321,297.366,70.86255,121.0389,180.8687,238.9829,300.1539,65.32227,104.4216,157.9479,208.5393,266.3866,69.95679,99.07813,143.7837,183.4932,228.6787,59.7771,87.86914,131.7288,177.1497,224.136,55.85608,91.5033,137.0747,185.6843,228.2153,41.18372,68.92761,107.4543,148.7794,191.4697,46.39258,73.55212,112.2986,146.6407,188.7587,30.83801,49.88098,71.36816,94.569820000000007,125.129,29.29785,43.33618,64.55054,84.98767,109.9258
83.03296,125.2927,186.3948,241.0295,297.1001,76.30469,121.2855,180.0146,245.9707,306.0927,84.9353,133.7122,190.4104,253.7065,314.5435,80.85327,124.3738,183.3574,247.5342,324.2583,76.63379,121.873,176.2998,237.2031,296.8247,73.29077,119.3417,177.8218,242.1387,300.5073,65.0791,103.3541,153.3024,212.0491,267.4044,69.64185,100.2847,145.3555,185.0271,226.0645,56.60498,91.39258,131.9177,180.6467,222.6626,57.9248,92.10632,141.3115,185.9309,230.2095,42.59473,70.10217,110.0277,148.826,192.1436,47.256100000000004,74.14636,113.701,149.4513,190.6338,32.65222,48.43018,71.57813,98.64868,125.1848,29.401,43.40063,62.84473,88.92224,110.6531
82.99585,130.2041,183.9023,241.4389,291.7527,78.30603,123.0397,181.2671,243.746,304.7085,83.28125,132.6062,189.6223,250.5935,309.8953,79.83862,128.0437,187.1885,248.3098,320.1904,76.17041,122.3411,180.554,237.0518,296.3188,75.65527,118.703,181.178,238.8763,298.1713,65.90076,103.6578,154.051,210.806,263.7865,68.836429999999993,102.0093,142.1265,184.5352,223.801,59.14355,92.354,131.6819,176.6086,219.3735,59.00427,92.54028,139.3628,183.7634,228.3516,42.63293,72.851070000000007,112.1425,147.9037,188.7859,45.67969,76.12158,113.7017,148.6027,187.5758,33.34399,49.10559,73.27942,96.12134,122.4271,30.42041,46.15479,66.05359,87.67041,110.8328
86.01685,129.605,183.4465,241.8483,295.7297,75.91516,124.8645,181.1595,247.0908,309.7805,86.27466,132.2158,191.6687,256.8679,312.6306,79.67578,128.4197,187.5049,250.28,322.8645,76.04883,120.9614,179.3564,238.8491,297.792,73.586429999999993,121.8298,180.0287,245.4794,303.3131,65.22473,108.3268,154.9257,210.5914,266.3695,69.11743,101.375,140.3657,184.4012,226.4109,57.967529999999996,92.00293,131.2563,179.0239,219.1575,57.13525,92.15735,139.5874,186.4868,232.693,43.51196,71.75012,106.8972,148.0769,187.9266,47.05176,76.97083,112.0216,152.366,187.8732,31.28564,50.9458,71.46814,101.5254,124.9408,29.54858,44.89563,66.45447,89.37085,109.6328
