X...11,X...13,X...15,X...17,X...19,X...31,X...33,X...35,X...37,X...39,X...51,X...53,X...55,X...57,X...59,X...71,X...73,X...75,X...77,X...79,X...91,X...93,X...95,X...97,X...99,X...111,X...113,X...115,X...117,X...119,X...131,X...133,X...135,X...137,X...139,X...151,X...153,X...155,X...157,X...159,X...171,X...173,X...175,X...177,X...179,X...191,X...193,X...195,X...197,X...199,X...211,X...213,X...215,X...217,X...219,X...231,X...233,X...235,X...237,X...239,X...251,X...253,X...255,X...257,X...259,X...271,X...273,X...275,X...277,X...279
81.40005,79.87479,81.18004,80.23679,86.54662,81.40005,79.87479,81.18004,80.23679,86.54662,81.40005,79.87479,81.18004,80.23679,86.54662,81.40005,79.87479,81.18004,80.23679,86.54662,81.40005,79.87479,81.18004,80.23679,86.54662,81.40005,79.87479,81.18004,80.23679,86.54662,81.40005,79.87479,81.18004,80.23679,86.54662,81.40005,79.87479,81.18004,80.23679,86.54662,81.40005,79.87479,81.18004,80.23679,86.54662,81.40005,79.87479,81.18004,80.23679,86.54662,81.40005,79.87479,81.18004,80.23679,86.54662,81.40005,79.87479,81.18004,80.23679,86.54662,81.40005,79.87479,81.18004,80.23679,86.54662,81.40005,79.87479,81.18004,80.23679,86.54662
83.61879,82.12479,83.39877,82.48679,88.76535,83.61879,82.12479,83.39877,82.48679,88.76535,83.61879,82.12479,83.39877,82.48679,88.76535,83.61879,82.12479,83.39877,82.48679,88.76535,83.61879,82.12479,83.39877,82.48679,88.76535,83.61879,82.12479,83.39877,82.48679,88.76535,83.61879,82.12479,83.39877,82.48679,88.76535,83.61879,82.12479,83.39877,82.48679,88.76535,83.61879,82.12479,83.39877,82.48679,88.76535,83.61879,82.12479,83.39877,82.48679,88.76535,83.61879,82.12479,83.39877,82.48679,88.76535,83.61879,82.12479,83.39877,82.48679,88.76535,83.61879,82.12479,83.39877,82.48679,88.76535,83.61879,82.12479,83.39877,82.48679,88.76535
85.82191,84.34352,85.60191,84.70553,90.96979,85.82191,84.34352,85.60191,84.70553,90.96979,85.82191,84.34352,85.60191,84.70553,90.96979,85.82191,84.34352,85.60191,84.70553,90.96979,85.82191,84.34352,85.60191,84.70553,90.96979,85.82191,84.34352,85.60191,84.70553,90.96979,85.82191,84.34352,85.60191,84.70553,90.96979,85.82191,84.34352,85.60191,84.70553,90.96979,85.82191,84.34352,85.60191,84.70553,90.96979,85.82191,84.34352,85.60191,84.70553,90.96979,85.82191,84.34352,85.60191,84.70553,90.96979,85.82191,84.34352,85.60191,84.70553,90.96979,85.82191,84.34352,85.60191,84.70553,90.96979,85.82191,84.34352,85.60191,84.70553,90.96979
88.05626,86.54665,87.83627,86.97115,93.18852,88.05626,86.54665,87.83627,86.97115,93.18852,88.05626,86.54665,87.83627,86.97115,93.18852,88.05626,86.54665,87.83627,86.97115,93.18852,88.05626,86.54665,87.83627,86.97115,93.18852,88.05626,86.54665,87.83627,86.97115,93.18852,88.05626,86.54665,87.83627,86.97115,93.18852,88.05626,86.54665,87.83627,86.97115,93.18852,88.05626,86.54665,87.83627,86.97115,93.18852,88.05626,86.54665,87.83627,86.97115,93.18852,88.05626,86.54665,87.83627,86.97115,93.18852,88.05626,86.54665,87.83627,86.97115,93.18852,88.05626,86.54665,87.83627,86.97115,93.18852,88.05626,86.54665,87.83627,86.97115,93.18852
90.2906,88.74973,90.05502,89.43352,95.4229,90.2906,88.74973,90.05502,89.43352,95.4229,90.2906,88.74973,90.05502,89.43352,95.4229,90.2906,88.74973,90.05502,89.43352,95.4229,90.2906,88.74973,90.05502,89.43352,95.4229,90.2906,88.74973,90.05502,89.43352,95.4229,90.2906,88.74973,90.05502,89.43352,95.4229,90.2906,88.74973,90.05502,89.43352,95.4229,90.2906,88.74973,90.05502,89.43352,95.4229,90.2906,88.74973,90.05502,89.43352,95.4229,90.2906,88.74973,90.05502,89.43352,95.4229,90.2906,88.74973,90.05502,89.43352,95.4229,90.2906,88.74973,90.05502,89.43352,95.4229,90.2906,88.74973,90.05502,89.43352,95.4229
92.50938,90.93726,92.28938,91.65231,97.62598,92.50938,90.93726,92.28938,91.65231,97.62598,92.50938,90.93726,92.28938,91.65231,97.62598,92.50938,90.93726,92.28938,91.65231,97.62598,92.50938,90.93726,92.28938,91.65231,97.62598,92.50938,90.93726,92.28938,91.65231,97.62598,92.50938,90.93726,92.28938,91.65231,97.62598,92.50938,90.93726,92.28938,91.65231,97.62598,92.50938,90.93726,92.28938,91.65231,97.62598,92.50938,90.93726,92.28938,91.65231,97.62598,92.50938,90.93726,92.28938,91.65231,97.62598,92.50938,90.93726,92.28938,91.65231,97.62598,92.50938,90.93726,92.28938,91.65231,97.62598,92.50938,90.93726,92.28938,91.65231,97.62598
94.75937,93.17162,94.49245,93.85542,99.87597,94.75937,93.17162,94.49245,93.85542,99.87597,94.75937,93.17162,94.49245,93.85542,99.87597,94.75937,93.17162,94.49245,93.85542,99.87597,94.75937,93.17162,94.49245,93.85542,99.87597,94.75937,93.17162,94.49245,93.85542,99.87597,94.75937,93.17162,94.49245,93.85542,99.87597,94.75937,93.17162,94.49245,93.85542,99.87597,94.75937,93.17162,94.49245,93.85542,99.87597,94.75937,93.17162,94.49245,93.85542,99.87597,94.75937,93.17162,94.49245,93.85542,99.87597,94.75937,93.17162,94.49245,93.85542,99.87597,94.75937,93.17162,94.49245,93.85542,99.87597,94.75937,93.17162,94.49245,93.85542,99.87597
96.96249,95.39037,96.71124,96.2304,102.1104,96.96249,95.39037,96.71124,96.2304,102.1104,96.96249,95.39037,96.71124,96.2304,102.1104,96.96249,95.39037,96.71124,96.2304,102.1104,96.96249,95.39037,96.71124,96.2304,102.1104,96.96249,95.39037,96.71124,96.2304,102.1104,96.96249,95.39037,96.71124,96.2304,102.1104,96.96249,95.39037,96.71124,96.2304,102.1104,96.96249,95.39037,96.71124,96.2304,102.1104,96.96249,95.39037,96.71124,96.2304,102.1104,96.96249,95.39037,96.71124,96.2304,102.1104,96.96249,95.39037,96.71124,96.2304,102.1104,96.96249,95.39037,96.71124,96.2304,102.1104,96.96249,95.39037,96.71124,96.2304,102.1104
99.18124,97.62474,98.94559,98.77728,104.3135,99.18124,97.62474,98.94559,98.77728,104.3135,99.18124,97.62474,98.94559,98.77728,104.3135,99.18124,97.62474,98.94559,98.77728,104.3135,99.18124,97.62474,98.94559,98.77728,104.3135,99.18124,97.62474,98.94559,98.77728,104.3135,99.18124,97.62474,98.94559,98.77728,104.3135,99.18124,97.62474,98.94559,98.77728,104.3135,99.18124,97.62474,98.94559,98.77728,104.3135,99.18124,97.62474,98.94559,98.77728,104.3135,99.18124,97.62474,98.94559,98.77728,104.3135,99.18124,97.62474,98.94559,98.77728,104.3135,99.18124,97.62474,98.94559,98.77728,104.3135,99.18124,97.62474,98.94559,98.77728,104.3135
101.3844,99.8435,101.1643,101.0429,106.5322,101.3844,99.8435,101.1643,101.0429,106.5322,101.3844,99.8435,101.1643,101.0429,106.5322,101.3844,99.8435,101.1643,101.0429,106.5322,101.3844,99.8435,101.1643,101.0429,106.5322,101.3844,99.8435,101.1643,101.0429,106.5322,101.3844,99.8435,101.1643,101.0429,106.5322,101.3844,99.8435,101.1643,101.0429,106.5322,101.3844,99.8435,101.1643,101.0429,106.5322,101.3844,99.8435,101.1643,101.0429,106.5322,101.3844,99.8435,101.1643,101.0429,106.5322,101.3844,99.8435,101.1643,101.0429,106.5322,101.3844,99.8435,101.1643,101.0429,106.5322,101.3844,99.8435,101.1643,101.0429,106.5322
103.6031,102.0778,103.3831,103.746,108.751,103.6031,102.0778,103.3831,103.746,108.751,103.6031,102.0778,103.3831,103.746,108.751,103.6031,102.0778,103.3831,103.746,108.751,103.6031,102.0778,103.3831,103.746,108.751,103.6031,102.0778,103.3831,103.746,108.751,103.6031,102.0778,103.3831,103.746,108.751,103.6031,102.0778,103.3831,103.746,108.751,103.6031,102.0778,103.3831,103.746,108.751,103.6031,102.0778,103.3831,103.746,108.751,103.6031,102.0778,103.3831,103.746,108.751,103.6031,102.0778,103.3831,103.746,108.751,103.6031,102.0778,103.3831,103.746,108.751,103.6031,102.0778,103.3831,103.746,108.751
105.8218,104.281,105.6018,106.0429,110.9697,105.8218,104.281,105.6018,106.0429,110.9697,105.8218,104.281,105.6018,106.0429,110.9697,105.8218,104.281,105.6018,106.0429,110.9697,105.8218,104.281,105.6018,106.0429,110.9697,105.8218,104.281,105.6018,106.0429,110.9697,105.8218,104.281,105.6018,106.0429,110.9697,105.8218,104.281,105.6018,106.0429,110.9697,105.8218,104.281,105.6018,106.0429,110.9697,105.8218,104.281,105.6018,106.0429,110.9697,105.8218,104.281,105.6018,106.0429,110.9697,105.8218,104.281,105.6018,106.0429,110.9697,105.8218,104.281,105.6018,106.0429,110.9697,105.8218,104.281,105.6018,106.0429,110.9697
108.0405,106.4997,107.805,108.5585,113.2041,108.0405,106.4997,107.805,108.5585,113.2041,108.0405,106.4997,107.805,108.5585,113.2041,108.0405,106.4997,107.805,108.5585,113.2041,108.0405,106.4997,107.805,108.5585,113.2041,108.0405,106.4997,107.805,108.5585,113.2041,108.0405,106.4997,107.805,108.5585,113.2041,108.0405,106.4997,107.805,108.5585,113.2041,108.0405,106.4997,107.805,108.5585,113.2041,108.0405,106.4997,107.805,108.5585,113.2041,108.0405,106.4997,107.805,108.5585,113.2041,108.0405,106.4997,107.805,108.5585,113.2041,108.0405,106.4997,107.805,108.5585,113.2041,108.0405,106.4997,107.805,108.5585,113.2041
110.2749,108.7185,110.0237,110.8554,115.4385,110.2749,108.7185,110.0237,110.8554,115.4385,110.2749,108.7185,110.0237,110.8554,115.4385,110.2749,108.7185,110.0237,110.8554,115.4385,110.2749,108.7185,110.0237,110.8554,115.4385,110.2749,108.7185,110.0237,110.8554,115.4385,110.2749,108.7185,110.0237,110.8554,115.4385,110.2749,108.7185,110.0237,110.8554,115.4385,110.2749,108.7185,110.0237,110.8554,115.4385,110.2749,108.7185,110.0237,110.8554,115.4385,110.2749,108.7185,110.0237,110.8554,115.4385,110.2749,108.7185,110.0237,110.8554,115.4385,110.2749,108.7185,110.0237,110.8554,115.4385,110.2749,108.7185,110.0237,110.8554,115.4385
112.4937,110.9216,112.2424,113.0585,117.6416,112.4937,110.9216,112.2424,113.0585,117.6416,112.4937,110.9216,112.2424,113.0585,117.6416,112.4937,110.9216,112.2424,113.0585,117.6416,112.4937,110.9216,112.2424,113.0585,117.6416,112.4937,110.9216,112.2424,113.0585,117.6416,112.4937,110.9216,112.2424,113.0585,117.6416,112.4937,110.9216,112.2424,113.0585,117.6416,112.4937,110.9216,112.2424,113.0585,117.6416,112.4937,110.9216,112.2424,113.0585,117.6416,112.4937,110.9216,112.2424,113.0585,117.6416,112.4937,110.9216,112.2424,113.0585,117.6416,112.4937,110.9216,112.2424,113.0585,117.6416,112.4937,110.9216,112.2424,113.0585,117.6416
114.7124,113.1403,114.4848,115.2772,119.8603,114.7124,113.1403,114.4848,115.2772,119.8603,114.7124,113.1403,114.4848,115.2772,119.8603,114.7124,113.1403,114.4848,115.2772,119.8603,114.7124,113.1403,114.4848,115.2772,119.8603,114.7124,113.1403,114.4848,115.2772,119.8603,114.7124,113.1403,114.4848,115.2772,119.8603,114.7124,113.1403,114.4848,115.2772,119.8603,114.7124,113.1403,114.4848,115.2772,119.8603,114.7124,113.1403,114.4848,115.2772,119.8603,114.7124,113.1403,114.4848,115.2772,119.8603,114.7124,113.1403,114.4848,115.2772,119.8603,114.7124,113.1403,114.4848,115.2772,119.8603,114.7124,113.1403,114.4848,115.2772,119.8603
116.9156,115.3591,116.7036,117.4803,122.3603,116.9156,115.3591,116.7036,117.4803,122.3603,116.9156,115.3591,116.7036,117.4803,122.3603,116.9156,115.3591,116.7036,117.4803,122.3603,116.9156,115.3591,116.7036,117.4803,122.3603,116.9156,115.3591,116.7036,117.4803,122.3603,116.9156,115.3591,116.7036,117.4803,122.3603,116.9156,115.3591,116.7036,117.4803,122.3603,116.9156,115.3591,116.7036,117.4803,122.3603,116.9156,115.3591,116.7036,117.4803,122.3603,116.9156,115.3591,116.7036,117.4803,122.3603,116.9156,115.3591,116.7036,117.4803,122.3603,116.9156,115.3591,116.7036,117.4803,122.3603,116.9156,115.3591,116.7036,117.4803,122.3603
119.1499,117.5934,118.9224,119.6991,124.579,119.1499,117.5934,118.9224,119.6991,124.579,119.1499,117.5934,118.9224,119.6991,124.579,119.1499,117.5934,118.9224,119.6991,124.579,119.1499,117.5934,118.9224,119.6991,124.579,119.1499,117.5934,118.9224,119.6991,124.579,119.1499,117.5934,118.9224,119.6991,124.579,119.1499,117.5934,118.9224,119.6991,124.579,119.1499,117.5934,118.9224,119.6991,124.579,119.1499,117.5934,118.9224,119.6991,124.579,119.1499,117.5934,118.9224,119.6991,124.579,119.1499,117.5934,118.9224,119.6991,124.579,119.1499,117.5934,118.9224,119.6991,124.579,119.1499,117.5934,118.9224,119.6991,124.579
121.6811,119.8324,121.4536,122.2303,126.7978,121.6811,119.8324,121.4536,122.2303,126.7978,121.6811,119.8324,121.4536,122.2303,126.7978,121.6811,119.8324,121.4536,122.2303,126.7978,121.6811,119.8324,121.4536,122.2303,126.7978,121.6811,119.8324,121.4536,122.2303,126.7978,121.6811,119.8324,121.4536,122.2303,126.7978,121.6811,119.8324,121.4536,122.2303,126.7978,121.6811,119.8324,121.4536,122.2303,126.7978,121.6811,119.8324,121.4536,122.2303,126.7978,121.6811,119.8324,121.4536,122.2303,126.7978,121.6811,119.8324,121.4536,122.2303,126.7978,121.6811,119.8324,121.4536,122.2303,126.7978,121.6811,119.8324,121.4536,122.2303,126.7978
123.8843,122.3793,123.7036,124.4334,129.0165,123.8843,122.3793,123.7036,124.4334,129.0165,123.8843,122.3793,123.7036,124.4334,129.0165,123.8843,122.3793,123.7036,124.4334,129.0165,123.8843,122.3793,123.7036,124.4334,129.0165,123.8843,122.3793,123.7036,124.4334,129.0165,123.8843,122.3793,123.7036,124.4334,129.0165,123.8843,122.3793,123.7036,124.4334,129.0165,123.8843,122.3793,123.7036,124.4334,129.0165,123.8843,122.3793,123.7036,124.4334,129.0165,123.8843,122.3793,123.7036,124.4334,129.0165,123.8843,122.3793,123.7036,124.4334,129.0165,123.8843,122.3793,123.7036,124.4334,129.0165,123.8843,122.3793,123.7036,124.4334,129.0165
126.103,124.6136,125.9067,127.1052,131.2509,126.103,124.6136,125.9067,127.1052,131.2509,126.103,124.6136,125.9067,127.1052,131.2509,126.103,124.6136,125.9067,127.1052,131.2509,126.103,124.6136,125.9067,127.1052,131.2509,126.103,124.6136,125.9067,127.1052,131.2509,126.103,124.6136,125.9067,127.1052,131.2509,126.103,124.6136,125.9067,127.1052,131.2509,126.103,124.6136,125.9067,127.1052,131.2509,126.103,124.6136,125.9067,127.1052,131.2509,126.103,124.6136,125.9067,127.1052,131.2509,126.103,124.6136,125.9067,127.1052,131.2509,126.103,124.6136,125.9067,127.1052,131.2509,126.103,124.6136,125.9067,127.1052,131.2509
128.3374,126.8323,128.1254,129.4333,133.4696,128.3374,126.8323,128.1254,129.4333,133.4696,128.3374,126.8323,128.1254,129.4333,133.4696,128.3374,126.8323,128.1254,129.4333,133.4696,128.3374,126.8323,128.1254,129.4333,133.4696,128.3374,126.8323,128.1254,129.4333,133.4696,128.3374,126.8323,128.1254,129.4333,133.4696,128.3374,126.8323,128.1254,129.4333,133.4696,128.3374,126.8323,128.1254,129.4333,133.4696,128.3374,126.8323,128.1254,129.4333,133.4696,128.3374,126.8323,128.1254,129.4333,133.4696,128.3374,126.8323,128.1254,129.4333,133.4696,128.3374,126.8323,128.1254,129.4333,133.4696,128.3374,126.8323,128.1254,129.4333,133.4696
130.5717,129.0355,130.3285,131.9645,135.704,130.5717,129.0355,130.3285,131.9645,135.704,130.5717,129.0355,130.3285,131.9645,135.704,130.5717,129.0355,130.3285,131.9645,135.704,130.5717,129.0355,130.3285,131.9645,135.704,130.5717,129.0355,130.3285,131.9645,135.704,130.5717,129.0355,130.3285,131.9645,135.704,130.5717,129.0355,130.3285,131.9645,135.704,130.5717,129.0355,130.3285,131.9645,135.704,130.5717,129.0355,130.3285,131.9645,135.704,130.5717,129.0355,130.3285,131.9645,135.704,130.5717,129.0355,130.3285,131.9645,135.704,130.5717,129.0355,130.3285,131.9645,135.704,130.5717,129.0355,130.3285,131.9645,135.704
132.8062,131.2386,132.5473,134.2145,137.9384,132.8062,131.2386,132.5473,134.2145,137.9384,132.8062,131.2386,132.5473,134.2145,137.9384,132.8062,131.2386,132.5473,134.2145,137.9384,132.8062,131.2386,132.5473,134.2145,137.9384,132.8062,131.2386,132.5473,134.2145,137.9384,132.8062,131.2386,132.5473,134.2145,137.9384,132.8062,131.2386,132.5473,134.2145,137.9384,132.8062,131.2386,132.5473,134.2145,137.9384,132.8062,131.2386,132.5473,134.2145,137.9384,132.8062,131.2386,132.5473,134.2145,137.9384,132.8062,131.2386,132.5473,134.2145,137.9384,132.8062,131.2386,132.5473,134.2145,137.9384,132.8062,131.2386,132.5473,134.2145,137.9384
135.0561,133.4574,134.7504,136.4332,140.1415,135.0561,133.4574,134.7504,136.4332,140.1415,135.0561,133.4574,134.7504,136.4332,140.1415,135.0561,133.4574,134.7504,136.4332,140.1415,135.0561,133.4574,134.7504,136.4332,140.1415,135.0561,133.4574,134.7504,136.4332,140.1415,135.0561,133.4574,134.7504,136.4332,140.1415,135.0561,133.4574,134.7504,136.4332,140.1415,135.0561,133.4574,134.7504,136.4332,140.1415,135.0561,133.4574,134.7504,136.4332,140.1415,135.0561,133.4574,134.7504,136.4332,140.1415,135.0561,133.4574,134.7504,136.4332,140.1415,135.0561,133.4574,134.7504,136.4332,140.1415,135.0561,133.4574,134.7504,136.4332,140.1415
137.2592,135.6761,136.9691,138.8239,142.3602,137.2592,135.6761,136.9691,138.8239,142.3602,137.2592,135.6761,136.9691,138.8239,142.3602,137.2592,135.6761,136.9691,138.8239,142.3602,137.2592,135.6761,136.9691,138.8239,142.3602,137.2592,135.6761,136.9691,138.8239,142.3602,137.2592,135.6761,136.9691,138.8239,142.3602,137.2592,135.6761,136.9691,138.8239,142.3602,137.2592,135.6761,136.9691,138.8239,142.3602,137.2592,135.6761,136.9691,138.8239,142.3602,137.2592,135.6761,136.9691,138.8239,142.3602,137.2592,135.6761,136.9691,138.8239,142.3602,137.2592,135.6761,136.9691,138.8239,142.3602,137.2592,135.6761,136.9691,138.8239,142.3602
139.4624,137.8949,139.1879,141.2458,144.5946,139.4624,137.8949,139.1879,141.2458,144.5946,139.4624,137.8949,139.1879,141.2458,144.5946,139.4624,137.8949,139.1879,141.2458,144.5946,139.4624,137.8949,139.1879,141.2458,144.5946,139.4624,137.8949,139.1879,141.2458,144.5946,139.4624,137.8949,139.1879,141.2458,144.5946,139.4624,137.8949,139.1879,141.2458,144.5946,139.4624,137.8949,139.1879,141.2458,144.5946,139.4624,137.8949,139.1879,141.2458,144.5946,139.4624,137.8949,139.1879,141.2458,144.5946,139.4624,137.8949,139.1879,141.2458,144.5946,139.4624,137.8949,139.1879,141.2458,144.5946,139.4624,137.8949,139.1879,141.2458,144.5946
141.6811,140.1136,141.4535,143.4957,146.8134,141.6811,140.1136,141.4535,143.4957,146.8134,141.6811,140.1136,141.4535,143.4957,146.8134,141.6811,140.1136,141.4535,143.4957,146.8134,141.6811,140.1136,141.4535,143.4957,146.8134,141.6811,140.1136,141.4535,143.4957,146.8134,141.6811,140.1136,141.4535,143.4957,146.8134,141.6811,140.1136,141.4535,143.4957,146.8134,141.6811,140.1136,141.4535,143.4957,146.8134,141.6811,140.1136,141.4535,143.4957,146.8134,141.6811,140.1136,141.4535,143.4957,146.8134,141.6811,140.1136,141.4535,143.4957,146.8134,141.6811,140.1136,141.4535,143.4957,146.8134,141.6811,140.1136,141.4535,143.4957,146.8134
143.8842,142.3324,143.6566,145.7145,149.0477,143.8842,142.3324,143.6566,145.7145,149.0477,143.8842,142.3324,143.6566,145.7145,149.0477,143.8842,142.3324,143.6566,145.7145,149.0477,143.8842,142.3324,143.6566,145.7145,149.0477,143.8842,142.3324,143.6566,145.7145,149.0477,143.8842,142.3324,143.6566,145.7145,149.0477,143.8842,142.3324,143.6566,145.7145,149.0477,143.8842,142.3324,143.6566,145.7145,149.0477,143.8842,142.3324,143.6566,145.7145,149.0477,143.8842,142.3324,143.6566,145.7145,149.0477,143.8842,142.3324,143.6566,145.7145,149.0477,143.8842,142.3324,143.6566,145.7145,149.0477,143.8842,142.3324,143.6566,145.7145,149.0477
146.103,144.5511,145.8753,147.9645,151.2664,146.103,144.5511,145.8753,147.9645,151.2664,146.103,144.5511,145.8753,147.9645,151.2664,146.103,144.5511,145.8753,147.9645,151.2664,146.103,144.5511,145.8753,147.9645,151.2664,146.103,144.5511,145.8753,147.9645,151.2664,146.103,144.5511,145.8753,147.9645,151.2664,146.103,144.5511,145.8753,147.9645,151.2664,146.103,144.5511,145.8753,147.9645,151.2664,146.103,144.5511,145.8753,147.9645,151.2664,146.103,144.5511,145.8753,147.9645,151.2664,146.103,144.5511,145.8753,147.9645,151.2664,146.103,144.5511,145.8753,147.9645,151.2664,146.103,144.5511,145.8753,147.9645,151.2664
148.3217,146.7698,148.0941,150.1832,153.5008,148.3217,146.7698,148.0941,150.1832,153.5008,148.3217,146.7698,148.0941,150.1832,153.5008,148.3217,146.7698,148.0941,150.1832,153.5008,148.3217,146.7698,148.0941,150.1832,153.5008,148.3217,146.7698,148.0941,150.1832,153.5008,148.3217,146.7698,148.0941,150.1832,153.5008,148.3217,146.7698,148.0941,150.1832,153.5008,148.3217,146.7698,148.0941,150.1832,153.5008,148.3217,146.7698,148.0941,150.1832,153.5008,148.3217,146.7698,148.0941,150.1832,153.5008,148.3217,146.7698,148.0941,150.1832,153.5008,148.3217,146.7698,148.0941,150.1832,153.5008,148.3217,146.7698,148.0941,150.1832,153.5008
150.5405,148.9573,150.2972,152.4176,155.7351,150.5405,148.9573,150.2972,152.4176,155.7351,150.5405,148.9573,150.2972,152.4176,155.7351,150.5405,148.9573,150.2972,152.4176,155.7351,150.5405,148.9573,150.2972,152.4176,155.7351,150.5405,148.9573,150.2972,152.4176,155.7351,150.5405,148.9573,150.2972,152.4176,155.7351,150.5405,148.9573,150.2972,152.4176,155.7351,150.5405,148.9573,150.2972,152.4176,155.7351,150.5405,148.9573,150.2972,152.4176,155.7351,150.5405,148.9573,150.2972,152.4176,155.7351,150.5405,148.9573,150.2972,152.4176,155.7351,150.5405,148.9573,150.2972,152.4176,155.7351,150.5405,148.9573,150.2972,152.4176,155.7351
152.7592,151.1761,152.516,154.652,157.9539,152.7592,151.1761,152.516,154.652,157.9539,152.7592,151.1761,152.516,154.652,157.9539,152.7592,151.1761,152.516,154.652,157.9539,152.7592,151.1761,152.516,154.652,157.9539,152.7592,151.1761,152.516,154.652,157.9539,152.7592,151.1761,152.516,154.652,157.9539,152.7592,151.1761,152.516,154.652,157.9539,152.7592,151.1761,152.516,154.652,157.9539,152.7592,151.1761,152.516,154.652,157.9539,152.7592,151.1761,152.516,154.652,157.9539,152.7592,151.1761,152.516,154.652,157.9539,152.7592,151.1761,152.516,154.652,157.9539,152.7592,151.1761,152.516,154.652,157.9539
154.9779,153.4104,154.7191,156.855,160.1571,154.9779,153.4104,154.7191,156.855,160.1571,154.9779,153.4104,154.7191,156.855,160.1571,154.9779,153.4104,154.7191,156.855,160.1571,154.9779,153.4104,154.7191,156.855,160.1571,154.9779,153.4104,154.7191,156.855,160.1571,154.9779,153.4104,154.7191,156.855,160.1571,154.9779,153.4104,154.7191,156.855,160.1571,154.9779,153.4104,154.7191,156.855,160.1571,154.9779,153.4104,154.7191,156.855,160.1571,154.9779,153.4104,154.7191,156.855,160.1571,154.9779,153.4104,154.7191,156.855,160.1571,154.9779,153.4104,154.7191,156.855,160.1571,154.9779,153.4104,154.7191,156.855,160.1571
157.1967,155.6136,156.9535,159.0738,162.3758,157.1967,155.6136,156.9535,159.0738,162.3758,157.1967,155.6136,156.9535,159.0738,162.3758,157.1967,155.6136,156.9535,159.0738,162.3758,157.1967,155.6136,156.9535,159.0738,162.3758,157.1967,155.6136,156.9535,159.0738,162.3758,157.1967,155.6136,156.9535,159.0738,162.3758,157.1967,155.6136,156.9535,159.0738,162.3758,157.1967,155.6136,156.9535,159.0738,162.3758,157.1967,155.6136,156.9535,159.0738,162.3758,157.1967,155.6136,156.9535,159.0738,162.3758,157.1967,155.6136,156.9535,159.0738,162.3758,157.1967,155.6136,156.9535,159.0738,162.3758,157.1967,155.6136,156.9535,159.0738,162.3758
159.4311,157.8323,159.1722,161.2769,164.5945,159.4311,157.8323,159.1722,161.2769,164.5945,159.4311,157.8323,159.1722,161.2769,164.5945,159.4311,157.8323,159.1722,161.2769,164.5945,159.4311,157.8323,159.1722,161.2769,164.5945,159.4311,157.8323,159.1722,161.2769,164.5945,159.4311,157.8323,159.1722,161.2769,164.5945,159.4311,157.8323,159.1722,161.2769,164.5945,159.4311,157.8323,159.1722,161.2769,164.5945,159.4311,157.8323,159.1722,161.2769,164.5945,159.4311,157.8323,159.1722,161.2769,164.5945,159.4311,157.8323,159.1722,161.2769,164.5945,159.4311,157.8323,159.1722,161.2769,164.5945,159.4311,157.8323,159.1722,161.2769,164.5945
